respondent_id,q1_age_group,q1_age_numeric,q2_city,q3_occupation,q4_income_bracket,q4_income_numeric,q5_cups_per_day,q5_cups_numeric,q6_occ_early_morning,q6_occ_mid-morning_work,q6_occ_afternoon,q6_occ_evening,q6_occ_late_night,q7_flavour_pref,q8_ctx_at_home,q8_ctx_officecollege,q8_ctx_cafe,q8_ctx_rtd_onthego,q8_ctx_mixed,q9_tenure,q9_tenure_numeric,q10_entry_product,q11_cold_brew,q11_hot_brew_bags,q11_instant_coffee,q11_ground_coffee,q11_rtd_bottles,q11_subscription_box,q11_merchandise,q11_products_combined,n_categories_purchased,q12_purchase_freq,q12_freq_numeric,q13_ch_sleepy_owl_w,q13_ch_amazon,q13_ch_instagram,q13_ch_word_of_mout,q13_ch_offline_stor,q13_ch_influencer,q14_monthly_spend_inr,q15_share_of_wallet,q16_price_perception,q17_trig_discount,q17_trig_trusted_reco,q17_trig_curiosity,q17_trig_limited_edit,q17_trig_online_revie,q17_trig_sample,q17_trig_rarely_try_n,q18_gifting_behaviour,q19_subscription,q20_rec_responsiveness,q20_rec_numeric,q21_coffee_identity,q22_health_conscious,q22_health_numeric,brand_loyalty_score,is_single_category_buyer,is_enthusiast,is_gifter,is_subscriber,q23_crosssell_intent
SO_0644,22-25,23.5,Hyderabad,Student,1L-2L,4.0,1-2 cups,1.5,0,1,0,0,0,Strong & Bold,1,0,0,0,0,1-2 years,4,Ground Coffee,1,1,1,1,0,0,0,Cold Brew|Hot Brew Bags|Instant Coffee|Ground Coffee,4,Weekly+,5,0,1,0,0,0,0,1041.0,25-50%,Excellent Value,1,0,0,0,0,1,0,No And Wouldn't,Prefer One-Time,Occasionally,3.0,Social Experience,Somewhat Health-Conscious,3.0,8.8,0,1,0,0,Yes
SO_0645,18-21,19.5,Mumbai,Working Professional,25k-50k,2.0,1-2 cups,1.5,1,1,0,0,0,Strong & Bold,1,1,1,0,0,6-12 months,3,Subscription Box,1,1,0,0,1,1,1,Cold Brew|Hot Brew Bags|RTD Bottles|Subscription Box|Merchandise,5,Weekly+,5,0,0,1,1,0,1,955.0,<25%,Overpriced,1,1,1,0,0,0,0,No And Wouldn't,Prefer One-Time,Occasionally,3.0,Still Exploring,Not Health-Conscious,1.0,7.2,0,1,0,0,Yes
SO_0646,31-35,33.0,Delhi/NCR,Working Professional,25k-50k,2.0,1-2 cups,1.5,1,1,1,0,0,Sweet & Creamy,1,0,1,0,1,1-2 years,4,Cold Brew,1,0,1,0,0,0,0,Cold Brew|Instant Coffee,2,Monthly,3,0,1,1,1,0,0,531.0,25-50%,Slightly Overpriced,1,1,1,0,0,0,0,No But Would,Interested,Rarely,2.0,Social Experience,Very Health-Conscious,4.0,5.9,0,0,0,0,No
SO_0647,22-25,23.5,Other,Working Professional,1L-2L,4.0,1-2 cups,1.5,0,1,0,0,0,Strong & Bold,0,0,0,0,1,3-6 months,2,Ground Coffee,1,1,1,1,0,0,1,Cold Brew|Hot Brew Bags|Instant Coffee|Ground Coffee|Merchandise,5,Monthly,3,0,0,0,1,0,0,1024.0,25-50%,Excellent Value,0,1,0,1,0,1,0,No But Would,Prefer One-Time,Occasionally,1.0,Daily Ritual,Very Health-Conscious,4.0,4.6,0,1,0,0,Yes
SO_0648,26-30,28.0,Bengaluru,Student,1L-2L,4.0,<1 cup,0.5,0,1,0,0,0,Smooth & Balanced,1,1,0,0,0,<3 months,1,Cold Brew,1,1,1,1,1,0,1,Cold Brew|Hot Brew Bags|Instant Coffee|Ground Coffee|RTD Bottles|Merchandise,6,Every 2-3 months,2,0,1,0,1,0,0,1206.0,51-75%,Slightly Overpriced,1,0,0,1,0,0,0,No And Wouldn't,Interested,Occasionally,3.0,Purely Functional,Very Health-Conscious,4.0,5.0,0,1,0,0,Yes
SO_0649,26-30,28.0,Bengaluru,Self-Employed/Freelancer,50k-1L,3.0,3-4 cups,3.5,0,0,0,1,1,Strong & Bold,1,0,1,0,1,1-2 years,4,RTD Bottles,0,0,0,0,1,0,0,RTD Bottles,1,2-3x/month,4,1,1,1,0,0,0,840.0,25-50%,Fair Value,1,1,0,1,0,0,0,No And Wouldn't,Interested,Occasionally,3.0,Still Exploring,Somewhat Health-Conscious,3.0,7.5,1,0,0,0,Yes
SO_0650,22-25,23.5,Bengaluru,Student,1L-2L,4.0,1-2 cups,1.5,0,0,0,1,0,Light & Fruity,1,1,0,1,1,3-6 months,2,Cold Brew,1,1,1,1,0,0,1,Cold Brew|Hot Brew Bags|Instant Coffee|Ground Coffee|Merchandise,5,2-3x/month,4,1,1,0,1,1,1,1117.0,<25%,Fair Value,0,1,0,0,0,0,0,No And Wouldn't,Prefer One-Time,Actively Ignore,1.0,Coffee Enthusiast,Somewhat Health-Conscious,3.0,4.8,0,1,0,0,Maybe
SO_0651,18-21,19.5,Mumbai,Student,Below 25k,3.0,1-2 cups,1.5,0,1,1,1,0,Light & Fruity,1,1,0,0,1,6-12 months,3,Cold Brew,1,1,1,0,0,0,1,Cold Brew|Hot Brew Bags|Instant Coffee|Merchandise,4,Weekly+,5,0,1,1,0,0,0,749.0,<25%,Excellent Value,1,0,0,0,1,1,0,No And Wouldn't,Interested,Almost Always,4.0,Social Experience,Not Health-Conscious,1.0,7.4,0,1,0,0,Yes
SO_0652,22-25,23.5,Delhi/NCR,Working Professional,1L-2L,4.0,1-2 cups,1.5,0,1,0,1,0,Light & Fruity,1,1,0,0,0,6-12 months,3,Instant Coffee,0,0,1,0,0,0,0,Instant Coffee,1,Monthly,3,0,1,0,1,0,0,795.0,51-75%,Fair Value,1,0,0,0,1,1,0,Yes - Multiple Times,Prefer One-Time,Actively Ignore,1.0,Still Exploring,Somewhat Health-Conscious,3.0,6.0,1,0,1,0,No
SO_0653,22-25,23.5,Delhi/NCR,Working Professional,25k-50k,2.0,1-2 cups,1.5,0,1,1,0,0,Smooth & Balanced,1,1,1,0,0,6-12 months,3,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,2-3x/month,4,1,1,0,1,0,0,584.0,51-75%,Overpriced,1,1,0,0,1,0,0,No But Would,Prefer One-Time,Almost Always,4.0,Social Experience,Somewhat Health-Conscious,3.0,8.4,1,0,0,0,Yes
SO_0654,26-30,28.0,Mumbai,Self-Employed/Freelancer,25k-50k,2.0,1-2 cups,1.5,0,1,0,0,0,Strong & Bold,0,0,0,0,1,6-12 months,3,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,2-3x/month,4,0,0,1,1,1,1,679.0,>75%,Fair Value,1,0,1,1,0,0,0,Yes - Once/Twice,Prefer One-Time,Occasionally,1.0,Social Experience,Not Health-Conscious,1.0,7.8,1,0,1,0,No
SO_0655,22-25,23.5,Chennai,Working Professional,25k-50k,2.0,1-2 cups,1.5,1,1,0,0,0,Light & Fruity,1,0,0,0,0,<3 months,1,Hot Brew Bags,1,1,1,0,0,0,1,Cold Brew|Hot Brew Bags|Instant Coffee|Merchandise,4,Monthly,3,1,0,0,0,0,1,762.0,<25%,Excellent Value,1,1,0,0,1,0,0,Yes - Multiple Times,Prefer One-Time,Actively Ignore,1.0,Coffee Enthusiast,Very Health-Conscious,4.0,3.5,0,1,1,0,No
SO_0656,18-21,19.5,Delhi/NCR,Student,25k-50k,2.0,1-2 cups,1.5,0,1,0,0,0,Sweet & Creamy,1,1,1,0,1,2+ years,5,Ground Coffee,0,0,0,1,0,0,0,Ground Coffee,1,Every 2-3 months,2,0,0,0,1,0,0,459.0,25-50%,Fair Value,1,0,0,0,0,0,0,No And Wouldn't,Prefer One-Time,Rarely,2.0,Coffee Enthusiast,Somewhat Health-Conscious,3.0,6.6,1,0,0,0,Yes
SO_0657,22-25,23.5,Pune,Self-Employed/Freelancer,25k-50k,2.0,1-2 cups,1.5,1,0,0,0,0,Strong & Bold,1,0,0,1,0,1-2 years,4,Cold Brew,1,1,0,1,1,0,0,Cold Brew|Hot Brew Bags|Ground Coffee|RTD Bottles,4,Weekly+,5,1,0,1,0,0,1,870.0,25-50%,Overpriced,0,1,0,0,0,1,1,Yes - Once/Twice,Prefer One-Time,Occasionally,3.0,Daily Ritual,Not Health-Conscious,1.0,7.8,0,1,1,0,Yes
SO_0658,22-25,23.5,Pune,Working Professional,25k-50k,2.0,1-2 cups,1.5,1,1,0,1,0,Smooth & Balanced,1,1,0,0,1,6-12 months,3,Ground Coffee,0,0,0,1,0,0,0,Ground Coffee,1,Monthly,3,0,0,1,1,0,0,603.0,25-50%,Fair Value,1,1,1,0,0,0,0,Yes - Once/Twice,Interested,Occasionally,3.0,Daily Ritual,Not Health-Conscious,1.0,5.8,1,0,1,0,Maybe
SO_0659,26-30,28.0,Mumbai,Student,Below 25k,1.0,1-2 cups,1.5,1,1,1,1,0,Strong & Bold,1,1,0,1,0,3-6 months,2,Ground Coffee,1,1,1,1,1,1,0,Cold Brew|Hot Brew Bags|Instant Coffee|Ground Coffee|RTD Bottles|Subscription Box,6,2-3x/month,4,0,1,1,1,1,1,4692.0,51-75%,Excellent Value,0,0,0,0,1,1,1,No But Would,Prefer One-Time,Occasionally,3.0,Social Experience,Somewhat Health-Conscious,3.0,7.5,0,1,0,0,Yes
SO_0660,22-25,23.5,Hyderabad,Working Professional,25k-50k,2.0,3-4 cups,3.5,0,0,0,1,0,Strong & Bold,1,1,1,0,1,<3 months,1,Instant Coffee,0,0,1,0,0,0,0,Instant Coffee,1,2-3x/month,4,0,1,0,0,0,0,701.0,<25%,Slightly Overpriced,1,1,1,0,0,0,0,No But Would,Interested,Occasionally,3.0,Daily Ritual,Neutral,2.0,4.4,1,0,0,0,Maybe
SO_0661,22-25,23.5,Bengaluru,Working Professional,50k-1L,3.0,1-2 cups,1.5,1,1,0,0,1,Light & Fruity,1,0,0,0,0,1-2 years,4,Instant Coffee,1,1,1,1,1,0,1,Cold Brew|Hot Brew Bags|Instant Coffee|Ground Coffee|RTD Bottles|Merchandise,6,2-3x/month,4,0,1,1,1,0,1,1040.0,51-75%,Overpriced,0,1,0,1,0,1,0,No But Would,Prefer One-Time,Almost Always,4.0,Social Experience,Very Health-Conscious,4.0,8.2,0,1,0,0,Yes
SO_0662,36+,37.0,Kolkata,Working Professional,50k-1L,3.0,1-2 cups,1.5,1,1,0,1,0,Smooth & Balanced,1,0,1,1,1,3-6 months,2,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Monthly,3,1,0,0,0,1,0,484.0,<25%,Slightly Overpriced,1,1,0,1,0,0,0,No But Would,Prefer One-Time,Almost Always,4.0,Social Experience,Not Health-Conscious,1.0,4.8,1,0,0,0,Yes
SO_0663,22-25,23.5,Mumbai,Working Professional,25k-50k,2.0,<1 cup,0.5,0,0,1,0,0,Strong & Bold,1,0,0,0,0,3-6 months,2,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Monthly,3,0,1,0,0,1,1,641.0,>75%,Slightly Overpriced,0,1,0,1,0,0,0,No And Wouldn't,Prefer One-Time,Occasionally,3.0,Daily Ritual,Neutral,2.0,7.0,1,0,0,0,Maybe
SO_0664,18-21,19.5,Hyderabad,Self-Employed/Freelancer,1L-2L,4.0,1-2 cups,1.5,1,0,0,0,0,Smooth & Balanced,1,0,0,0,0,3-6 months,2,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Every 2-3 months,2,0,0,1,0,0,1,562.0,51-75%,Fair Value,0,0,1,0,1,0,0,Yes - Multiple Times,Prefer One-Time,Occasionally,3.0,Daily Ritual,Neutral,2.0,5.3,1,0,1,0,Yes
SO_0665,18-21,19.5,Hyderabad,Self-Employed/Freelancer,1L-2L,4.0,1-2 cups,1.5,0,1,1,1,1,No Preference,0,1,0,0,0,6-12 months,3,Cold Brew,1,0,0,0,0,1,0,Cold Brew|Subscription Box,2,Rarely,1,0,1,0,0,0,0,548.0,25-50%,Slightly Overpriced,1,0,0,1,1,0,0,Yes - Multiple Times,Prefer One-Time,Rarely,2.0,Still Exploring,Neutral,2.0,2.9,0,0,1,0,Maybe
SO_0666,18-21,19.5,Mumbai,Working Professional,1L-2L,4.0,1-2 cups,1.5,1,1,0,1,0,Sweet & Creamy,1,1,0,0,0,1-2 years,4,Hot Brew Bags,0,1,0,0,0,0,1,Hot Brew Bags|Merchandise,2,Monthly,3,0,1,0,0,0,1,975.0,25-50%,Slightly Overpriced,0,0,1,0,0,1,1,No But Would,Prefer One-Time,Occasionally,3.0,Daily Ritual,Somewhat Health-Conscious,3.0,6.2,0,0,0,0,Maybe
SO_0667,18-21,19.5,Mumbai,Student,25k-50k,2.0,3-4 cups,3.5,1,0,1,0,0,Sweet & Creamy,0,1,0,0,1,6-12 months,3,Cold Brew,1,1,1,0,1,0,1,Cold Brew|Hot Brew Bags|Instant Coffee|RTD Bottles|Merchandise,5,2-3x/month,4,0,0,0,0,1,1,854.0,51-75%,Slightly Overpriced,0,0,1,1,0,1,0,No But Would,Was Subscribed/Cancelled,Occasionally,3.0,Purely Functional,Somewhat Health-Conscious,3.0,6.8,0,1,0,0,Yes
SO_0668,18-21,19.5,Hyderabad,Self-Employed/Freelancer,1L-2L,4.0,1-2 cups,1.5,1,0,0,0,0,Smooth & Balanced,0,0,0,0,1,1-2 years,4,Instant Coffee,0,0,1,0,0,0,0,Instant Coffee,1,Every 2-3 months,2,0,0,0,0,0,1,537.0,25-50%,Fair Value,1,0,0,0,1,0,1,Yes - Once/Twice,Prefer One-Time,Actively Ignore,1.0,Purely Functional,Neutral,2.0,5.2,1,0,1,0,No
SO_0669,18-21,19.5,Chennai,Working Professional,25k-50k,2.0,1-2 cups,1.5,0,1,0,0,0,Light & Fruity,1,1,0,1,1,3-6 months,2,Instant Coffee,0,0,1,0,0,0,0,Instant Coffee,1,Every 2-3 months,2,0,0,0,1,0,1,639.0,>75%,Fair Value,0,0,0,1,0,0,1,No But Would,Was Subscribed/Cancelled,Rarely,2.0,Coffee Enthusiast,Neutral,5.0,5.8,1,0,0,0,Maybe
SO_0670,22-25,23.5,Delhi/NCR,Working Professional,Below 25k,1.0,3-4 cups,3.5,1,1,1,1,0,Smooth & Balanced,1,0,1,0,1,6-12 months,3,RTD Bottles,1,1,1,0,1,1,0,Cold Brew|Hot Brew Bags|Instant Coffee|RTD Bottles|Subscription Box,5,Every 2-3 months,2,0,0,0,1,0,0,621.0,25-50%,Excellent Value,0,1,0,0,1,0,1,No But Would,Prefer One-Time,Occasionally,3.0,Social Experience,Neutral,2.0,3.5,0,1,0,0,Maybe
SO_0671,18-21,19.5,Hyderabad,Working Professional,25k-50k,2.0,5+ cups,5.5,0,1,0,0,0,Strong & Bold,0,1,1,1,0,<3 months,1,Cold Brew,1,1,0,0,1,0,1,Cold Brew|Hot Brew Bags|RTD Bottles|Merchandise,4,Weekly+,5,0,0,1,1,1,0,1166.0,51-75%,Slightly Overpriced,0,0,0,0,0,1,0,No And Wouldn't,Prefer One-Time,Almost Always,4.0,Coffee Enthusiast,Neutral,2.0,5.6,0,1,0,0,Yes
SO_0672,31-35,33.0,Delhi/NCR,Self-Employed/Freelancer,1L-2L,4.0,1-2 cups,1.5,1,1,0,1,0,Smooth & Balanced,0,1,1,1,0,6-12 months,3,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Every 2-3 months,2,0,1,1,1,0,0,6557.0,51-75%,Slightly Overpriced,1,1,0,0,0,1,0,No But Would,Prefer One-Time,Almost Always,4.0,Social Experience,Very Health-Conscious,4.0,5.7,1,0,0,0,Maybe
SO_0673,18-21,19.5,Chennai,Working Professional,25k-50k,2.0,1-2 cups,1.5,1,1,1,0,0,Smooth & Balanced,1,1,0,0,1,6-12 months,3,Hot Brew Bags,0,1,0,0,0,0,0,Hot Brew Bags,1,Every 2-3 months,2,0,1,0,1,0,0,341.0,51-75%,Excellent Value,0,1,1,0,0,0,0,Yes - Once/Twice,Prefer One-Time,Occasionally,3.0,Social Experience,Neutral,2.0,6.5,1,0,1,0,Yes
SO_0674,22-25,23.5,Mumbai,Student,Below 25k,1.0,1-2 cups,1.5,1,1,0,0,0,Smooth & Balanced,1,0,0,0,0,3-6 months,2,Cold Brew,1,1,0,1,1,0,0,Cold Brew|Hot Brew Bags|Ground Coffee|RTD Bottles,4,Monthly,3,0,1,1,0,0,1,613.0,25-50%,Excellent Value,1,0,0,0,0,0,0,Yes - Once/Twice,Interested,Rarely,2.0,Social Experience,Neutral,2.0,3.5,0,1,1,0,Maybe
SO_0675,22-25,23.5,Kolkata,Working Professional,Below 25k,1.0,<1 cup,0.5,1,1,1,0,0,Sweet & Creamy,1,1,0,0,1,3-6 months,2,Ground Coffee,0,0,0,1,0,0,0,Ground Coffee,1,Every 2-3 months,2,1,1,0,0,1,0,234.0,51-75%,Overpriced,1,1,0,1,0,0,0,No But Would,Interested,Actively Ignore,1.0,Still Exploring,Somewhat Health-Conscious,3.0,4.9,1,0,0,0,No
SO_0676,36+,37.0,Delhi/NCR,Self-Employed/Freelancer,1L-2L,4.0,1-2 cups,1.5,0,0,1,0,0,Strong & Bold,1,1,1,0,0,1-2 years,4,Hot Brew Bags,1,1,1,1,0,0,0,Cold Brew|Hot Brew Bags|Instant Coffee|Ground Coffee,4,Every 2-3 months,2,0,1,0,0,0,1,965.0,51-75%,Excellent Value,1,1,0,1,0,0,0,No And Wouldn't,Prefer One-Time,Rarely,1.0,Social Experience,Very Health-Conscious,4.0,5.1,0,1,0,0,Maybe
SO_0677,18-21,19.5,Delhi/NCR,Student,50k-1L,3.0,1-2 cups,1.5,0,1,1,0,0,Smooth & Balanced,1,1,0,0,0,<3 months,1,Hot Brew Bags,1,1,1,0,1,1,0,Cold Brew|Hot Brew Bags|Instant Coffee|RTD Bottles|Subscription Box,5,Monthly,3,0,0,1,1,0,0,1013.0,25-50%,Slightly Overpriced,1,0,1,0,0,1,0,No But Would,Prefer One-Time,Occasionally,3.0,Purely Functional,Somewhat Health-Conscious,3.0,3.9,0,1,0,0,Maybe
SO_0678,22-25,23.5,Mumbai,Other,25k-50k,3.0,3-4 cups,3.5,0,0,0,1,0,Strong & Bold,1,0,1,1,0,6-12 months,3,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Every 2-3 months,2,0,1,1,1,0,1,50.0,>75%,Fair Value,0,1,1,0,0,1,0,No And Wouldn't,Interested,Occasionally,3.0,Coffee Enthusiast,Somewhat Health-Conscious,3.0,7.1,1,0,0,0,No
SO_0679,36+,37.0,Mumbai,Working Professional,50k-1L,3.0,1-2 cups,1.5,1,0,0,1,0,Smooth & Balanced,1,0,0,0,0,2+ years,5,Cold Brew,1,1,1,0,1,0,0,Cold Brew|Hot Brew Bags|Instant Coffee|RTD Bottles,4,Every 2-3 months,2,0,1,1,0,0,0,774.0,<25%,Slightly Overpriced,1,0,0,1,0,0,0,No And Wouldn't,Currently Subscribed,Almost Always,4.0,Still Exploring,Neutral,2.0,6.9,0,1,0,1,Yes
SO_0680,31-35,33.0,Bengaluru,Working Professional,50k-1L,3.0,1-2 cups,1.5,1,1,0,0,0,Strong & Bold,0,0,0,1,0,6-12 months,3,Hot Brew Bags,1,1,0,0,1,0,0,Cold Brew|Hot Brew Bags|RTD Bottles,3,Rarely,1,0,0,1,0,0,0,803.0,51-75%,Excellent Value,1,0,0,0,1,0,0,No But Would,Interested,Almost Always,4.0,Purely Functional,Somewhat Health-Conscious,3.0,4.7,0,0,0,0,Maybe
SO_0681,26-30,28.0,Delhi/NCR,Student,50k-1L,3.0,<1 cup,0.5,1,0,0,0,1,Strong & Bold,0,1,1,0,0,1-2 years,4,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Rarely,1,0,1,1,0,1,0,422.0,25-50%,Slightly Overpriced,1,0,1,0,1,0,0,Yes - Once/Twice,Prefer One-Time,Occasionally,3.0,Daily Ritual,Not Health-Conscious,1.0,4.4,1,0,1,0,Maybe
SO_0682,18-21,19.5,Pune,Student,25k-50k,2.0,3-4 cups,3.5,0,0,1,0,0,Smooth & Balanced,1,0,0,0,1,1-2 years,4,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Monthly,3,1,1,0,1,0,0,658.0,<25%,Slightly Overpriced,1,0,1,0,1,0,0,Yes - Once/Twice,Prefer One-Time,Almost Always,4.0,Purely Functional,Not Health-Conscious,1.0,7.0,1,0,1,0,No
SO_0683,18-21,19.5,Mumbai,Homemaker,1L-2L,4.0,1-2 cups,1.5,1,1,0,1,0,Smooth & Balanced,0,0,1,0,0,3-6 months,2,Hot Brew Bags,1,1,1,0,0,1,0,Cold Brew|Hot Brew Bags|Instant Coffee|Subscription Box,4,Weekly+,5,0,1,0,0,0,0,1151.0,25-50%,Slightly Overpriced,1,0,0,0,0,0,1,Yes - Multiple Times,Prefer One-Time,Almost Always,4.0,Still Exploring,Not Health-Conscious,5.0,6.4,0,1,1,0,Maybe
SO_0684,26-30,28.0,Delhi/NCR,Student,25k-50k,2.0,1-2 cups,1.5,0,1,1,0,1,Smooth & Balanced,1,1,0,0,0,3-6 months,2,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Weekly+,5,0,1,1,0,1,1,942.0,25-50%,Fair Value,0,0,1,1,1,0,0,Yes - Once/Twice,Was Subscribed/Cancelled,Actively Ignore,1.0,Still Exploring,Neutral,2.0,5.8,1,0,1,0,Yes
SO_0685,31-35,33.0,Delhi/NCR,Working Professional,50k-1L,3.0,1-2 cups,1.5,1,1,0,1,1,Strong & Bold,1,1,0,0,0,1-2 years,4,Ground Coffee,1,0,0,1,0,0,0,Cold Brew|Ground Coffee,2,Rarely,1,0,0,1,0,0,0,726.0,51-75%,Slightly Overpriced,1,1,0,0,1,0,0,Yes - Once/Twice,Currently Subscribed,Rarely,2.0,Social Experience,Neutral,2.0,5.5,0,0,1,1,No
SO_0686,22-25,23.5,Mumbai,Working Professional,Below 25k,1.0,1-2 cups,1.5,1,0,1,1,1,Smooth & Balanced,0,1,0,1,0,1-2 years,4,Cold Brew,1,1,0,0,1,0,1,Cold Brew|Hot Brew Bags|RTD Bottles|Merchandise,4,2-3x/month,4,1,0,1,1,1,0,728.0,51-75%,Fair Value,1,1,1,0,0,0,0,Yes - Once/Twice,Prefer One-Time,Occasionally,3.0,Daily Ritual,Somewhat Health-Conscious,3.0,8.6,0,1,1,0,Yes
SO_0687,22-25,23.5,Mumbai,Student,25k-50k,2.0,1-2 cups,1.5,1,0,1,1,0,Smooth & Balanced,1,1,0,0,0,<3 months,1,Cold Brew,1,1,1,0,0,1,0,Cold Brew|Hot Brew Bags|Instant Coffee|Subscription Box,4,Monthly,3,0,1,0,0,0,0,778.5,<25%,Overpriced,1,0,0,0,0,0,1,No But Would,Prefer One-Time,Rarely,2.0,Purely Functional,Neutral,2.0,3.1,0,1,0,0,Maybe
SO_0688,18-21,19.5,Delhi/NCR,Student,25k-50k,2.0,<1 cup,0.5,1,1,0,0,1,Smooth & Balanced,1,0,0,0,0,3-6 months,2,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Monthly,3,1,1,1,1,1,0,709.0,25-50%,Fair Value,1,0,0,1,0,0,0,Yes - Once/Twice,Interested,Almost Always,4.0,Still Exploring,Not Health-Conscious,1.0,5.5,1,0,1,0,Maybe
SO_0689,26-30,28.0,Bengaluru,Working Professional,50k-1L,3.0,1-2 cups,1.5,0,1,0,0,0,Sweet & Creamy,1,0,0,0,1,3-6 months,2,Cold Brew,1,0,1,0,1,0,0,Cold Brew|Instant Coffee|RTD Bottles,3,2-3x/month,4,0,1,1,1,0,0,830.0,25-50%,Slightly Overpriced,1,1,1,0,0,0,0,No But Would,Prefer One-Time,Occasionally,3.0,Still Exploring,Somewhat Health-Conscious,3.0,4.9,0,0,0,0,Maybe
SO_0690,18-21,19.5,Delhi/NCR,Other,Below 25k,1.0,1-2 cups,1.5,1,1,1,0,0,Smooth & Balanced,1,0,0,1,0,1-2 years,4,Cold Brew,1,0,1,0,0,0,0,Cold Brew|Instant Coffee,2,Monthly,3,0,1,0,0,0,0,322.0,25-50%,Excellent Value,1,1,0,0,1,0,0,Yes - Multiple Times,Prefer One-Time,Occasionally,3.0,Social Experience,Neutral,2.0,6.6,0,0,1,0,Yes
SO_0691,22-25,23.5,Bengaluru,Working Professional,1L-2L,4.0,1-2 cups,1.5,0,1,0,0,0,Smooth & Balanced,0,1,0,0,0,6-12 months,3,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Every 2-3 months,2,0,0,0,0,1,0,648.0,51-75%,Fair Value,0,0,1,0,1,1,0,Yes - Once/Twice,Was Subscribed/Cancelled,Actively Ignore,1.0,Purely Functional,Somewhat Health-Conscious,3.0,5.5,1,0,1,0,No
SO_0692,22-25,23.5,Bengaluru,Working Professional,25k-50k,2.0,3-4 cups,3.5,1,0,1,1,0,No Preference,0,0,1,1,0,2+ years,5,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,2-3x/month,4,1,1,1,1,0,1,684.0,>75%,Excellent Value,0,0,0,0,1,0,1,Yes - Multiple Times,Prefer One-Time,Actively Ignore,1.0,Coffee Enthusiast,Not Health-Conscious,1.0,8.6,1,0,1,0,No
SO_0693,22-25,23.5,Mumbai,Working Professional,50k-1L,3.0,1-2 cups,1.5,0,1,0,0,0,Sweet & Creamy,0,1,0,1,1,2+ years,5,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Every 2-3 months,2,0,1,0,0,0,0,761.0,>75%,Excellent Value,0,1,1,0,0,0,1,No And Wouldn't,Prefer One-Time,Occasionally,3.0,Social Experience,Somewhat Health-Conscious,3.0,8.7,1,0,0,0,Maybe
SO_0694,18-21,19.5,Bengaluru,Working Professional,1L-2L,4.0,<1 cup,0.5,1,0,0,1,0,No Preference,0,1,1,0,0,1-2 years,4,Ground Coffee,1,0,1,1,0,0,0,Cold Brew|Instant Coffee|Ground Coffee,3,Every 2-3 months,2,0,1,0,1,0,1,939.0,25-50%,Fair Value,0,0,1,0,0,1,1,No But Would,Prefer One-Time,Occasionally,3.0,Still Exploring,Neutral,2.0,6.0,0,0,0,0,Yes
SO_0695,18-21,19.5,Other,Working Professional,50k-1L,3.0,1-2 cups,1.5,0,0,1,0,0,Light & Fruity,0,0,1,0,0,1-2 years,4,Ground Coffee,0,0,0,1,0,0,0,Ground Coffee,1,Monthly,3,0,0,1,0,0,0,701.0,>75%,Fair Value,1,1,0,0,0,1,0,No But Would,Interested,Actively Ignore,1.0,Social Experience,Neutral,2.0,7.9,1,0,0,0,No
SO_0696,26-30,28.0,Bengaluru,Self-Employed/Freelancer,1L-2L,4.0,1-2 cups,1.5,0,1,1,0,0,Smooth & Balanced,0,1,1,1,1,3-6 months,2,Cold Brew,1,1,0,1,1,0,0,Cold Brew|Hot Brew Bags|Ground Coffee|RTD Bottles,4,2-3x/month,4,1,1,0,0,0,1,1132.0,>75%,Fair Value,0,1,0,1,1,0,0,No And Wouldn't,Prefer One-Time,Occasionally,3.0,Still Exploring,Neutral,2.0,7.2,0,1,0,0,No
SO_0697,22-25,23.5,Hyderabad,Working Professional,50k-1L,3.0,5+ cups,5.5,0,1,1,0,0,Smooth & Balanced,1,0,1,0,0,<3 months,1,Cold Brew,1,1,0,0,1,0,0,Cold Brew|Hot Brew Bags|RTD Bottles,3,Every 2-3 months,2,1,1,1,1,0,0,794.0,25-50%,Fair Value,0,1,0,1,0,1,0,No And Wouldn't,Was Subscribed/Cancelled,Occasionally,3.0,Purely Functional,Somewhat Health-Conscious,3.0,3.1,0,0,0,0,Yes
